,duration,id,cls,coords
93,1500.0,4.0,0.0,"[array([[[248, 532]],

       [[248, 534]],

       [[248, 535]],

       [[248, 537]],

       [[248, 538]]], dtype=int32)]"
94,1500.0,5.0,0.0,"[array([[[407, 501]],

       [[407, 503]],

       [[407, 504]],

       [[407, 506]],

       [[407, 508]]], dtype=int32)]"
95,1500.0,6.0,0.0,"[array([[[351, 577]],

       [[351, 579]],

       [[351, 580]],

       [[351, 582]],

       [[351, 583]]], dtype=int32)]"
96,1600.0,1.0,0.0,"[array([[[294, 425]],

       [[295, 427]],

       [[295, 430]],

       [[295, 433]],

       [[295, 435]]], dtype=int32)]"
97,1600.0,2.0,0.0,"[array([[[246, 473]],

       [[246, 476]],

       [[246, 478]],

       [[246, 480]],

       [[246, 482]]], dtype=int32)]"
98,1600.0,3.0,0.0,"[array([[[405, 443]],

       [[405, 445]],

       [[405, 447]],

       [[405, 449]],

       [[405, 451]]], dtype=int32)]"
99,1600.0,4.0,0.0,"[array([[[248, 534]],

       [[248, 536]],

       [[248, 538]],

       [[248, 541]],

       [[248, 543]]], dtype=int32)]"
100,1600.0,5.0,0.0,"[array([[[407, 503]],

       [[407, 506]],

       [[407, 509]],

       [[407, 511]],

       [[407, 514]]], dtype=int32)]"
101,1600.0,6.0,0.0,"[array([[[351, 579]],

       [[351, 581]],

       [[351, 583]],

       [[351, 586]],

       [[350, 588]]], dtype=int32)]"
102,1700.0000000000002,1.0,0.0,"[array([[[294, 426]],

       [[294, 429]],

       [[294, 432]],

       [[294, 435]],

       [[295, 439]]], dtype=int32)]"
103,1700.0000000000002,2.0,0.0,"[array([[[246, 476]],

       [[246, 479]],

       [[246, 482]],

       [[246, 485]],

       [[246, 488]]], dtype=int32)]"
104,1700.0000000000002,3.0,0.0,"[array([[[405, 445]],

       [[405, 448]],

       [[405, 451]],

       [[405, 454]],

       [[405, 457]]], dtype=int32)]"
105,1700.0000000000002,4.0,0.0,"[array([[[248, 536]],

       [[248, 539]],

       [[247, 542]],

       [[247, 544]],

       [[247, 547]]], dtype=int32)]"
106,1700.0000000000002,5.0,0.0,"[array([[[407, 506]],

       [[408, 510]],

       [[408, 514]],

       [[409, 517]],

       [[409, 521]]], dtype=int32)]"
107,1700.0000000000002,6.0,0.0,"[array([[[351, 581]],

       [[351, 583]],

       [[351, 586]],

       [[351, 589]],

       [[351, 592]]], dtype=int32)]"
108,1800.0,1.0,0.0,"[array([[[294, 428]],

       [[294, 431]],

       [[294, 434]],

       [[294, 437]],

       [[294, 440]]], dtype=int32)]"
109,1800.0,2.0,0.0,"[array([[[246, 478]],

       [[246, 482]],

       [[246, 485]],

       [[246, 489]],

       [[246, 493]]], dtype=int32)]"
110,1800.0,3.0,0.0,"[array([[[405, 448]],

       [[405, 452]],

       [[405, 455]],

       [[405, 459]],

       [[405, 463]]], dtype=int32)]"
111,1800.0,4.0,0.0,"[array([[[248, 538]],

       [[248, 541]],

       [[248, 544]],

       [[248, 548]],

       [[248, 551]]], dtype=int32)]"
112,1800.0,5.0,0.0,"[array([[[407, 509]],

       [[407, 514]],

       [[408, 518]],

       [[408, 523]],

       [[408, 527]]], dtype=int32)]"
113,1800.0,6.0,0.0,"[array([[[351, 582]],

       [[351, 585]],

       [[350, 588]],

       [[350, 591]],

       [[350, 594]]], dtype=int32)]"
114,1900.0000000000002,1.0,0.0,"[array([[[294, 430]],

       [[294, 433]],

       [[294, 437]],

       [[293, 441]],

       [[293, 444]]], dtype=int32)]"
115,1900.0000000000002,2.0,0.0,"[array([[[246, 480]],

       [[246, 484]],

       [[246, 488]],

       [[246, 492]],

       [[246, 496]]], dtype=int32)]"
116,1900.0000000000002,3.0,0.0,"[array([[[405, 450]],

       [[405, 455]],

       [[405, 459]],

       [[405, 463]],

       [[405, 468]]], dtype=int32)]"
117,1900.0000000000002,4.0,0.0,"[array([[[248, 540]],

       [[248, 544]],

       [[248, 548]],

       [[248, 552]],

       [[248, 556]]], dtype=int32)]"
118,1900.0000000000002,5.0,0.0,"[array([[[407, 509]],

       [[407, 513]],

       [[407, 517]],

       [[407, 521]],

       [[407, 524]]], dtype=int32)]"
119,2000.0,1.0,0.0,"[array([[[294, 432]],

       [[294, 436]],

       [[294, 440]],

       [[294, 443]],

       [[294, 447]]], dtype=int32)]"
120,2000.0,2.0,0.0,"[array([[[246, 483]],

       [[246, 487]],

       [[246, 492]],

       [[246, 496]],

       [[246, 501]]], dtype=int32)]"
121,2000.0,3.0,0.0,"[array([[[404, 452]],

       [[404, 457]],

       [[404, 461]],

       [[404, 466]],

       [[404, 470]]], dtype=int32)]"
122,2000.0,4.0,0.0,"[array([[[248, 542]],

       [[248, 546]],

       [[248, 550]],

       [[248, 555]],

       [[248, 559]]], dtype=int32)]"
123,2000.0,5.0,0.0,"[array([[[407, 509]],

       [[407, 511]],

       [[407, 514]],

       [[406, 516]],

       [[406, 519]]], dtype=int32)]"
124,2100.0,1.0,0.0,"[array([[[294, 434]],

       [[294, 439]],

       [[294, 444]],

       [[294, 448]],

       [[294, 453]]], dtype=int32)]"
125,2100.0,2.0,0.0,"[array([[[246, 484]],

       [[246, 489]],

       [[246, 494]],

       [[246, 498]],

       [[246, 503]]], dtype=int32)]"
126,2100.0,3.0,0.0,"[array([[[405, 454]],

       [[405, 458]],

       [[404, 463]],

       [[404, 467]],

       [[404, 472]]], dtype=int32)]"
127,2100.0,4.0,0.0,"[array([[[248, 544]],

       [[248, 548]],

       [[248, 553]],

       [[248, 557]],

       [[248, 562]]], dtype=int32)]"
128,2100.0,5.0,0.0,"[array([[[406, 510]],

       [[406, 512]],

       [[405, 515]],

       [[405, 517]],

       [[404, 520]]], dtype=int32)]"
129,2200.0,1.0,0.0,"[array([[[294, 436]],

       [[294, 441]],

       [[294, 445]],

       [[294, 450]],

       [[294, 455]]], dtype=int32)]"
130,2200.0,2.0,0.0,"[array([[[246, 486]],

       [[246, 491]],

       [[246, 496]],

       [[246, 500]],

       [[246, 505]]], dtype=int32)]"
131,2200.0,3.0,0.0,"[array([[[404, 455]],

       [[404, 459]],

       [[404, 464]],

       [[404, 468]],

       [[404, 472]]], dtype=int32)]"
132,2200.0,4.0,0.0,"[array([[[248, 545]],

       [[248, 549]],

       [[248, 553]],

       [[248, 557]],

       [[248, 562]]], dtype=int32)]"
133,2200.0,5.0,0.0,"[array([[[406, 510]],

       [[405, 512]],

       [[405, 513]],

       [[404, 515]],

       [[404, 517]]], dtype=int32)]"
134,2300.0000000000005,1.0,0.0,"[array([[[294, 438]],

       [[294, 442]],

       [[294, 447]],

       [[294, 451]],

       [[294, 456]]], dtype=int32)]"
135,2300.0000000000005,2.0,0.0,"[array([[[246, 488]],

       [[246, 492]],

       [[246, 497]],

       [[246, 501]],

       [[246, 505]]], dtype=int32)]"
136,2300.0000000000005,3.0,0.0,"[array([[[404, 457]],

       [[404, 461]],

       [[404, 465]],

       [[404, 470]],

       [[404, 474]]], dtype=int32)]"
137,2300.0000000000005,4.0,0.0,"[array([[[248, 547]],

       [[248, 551]],

       [[248, 556]],

       [[248, 560]],

       [[248, 564]]], dtype=int32)]"
138,2300.0000000000005,5.0,0.0,"[array([[[406, 511]],

       [[405, 513]],

       [[405, 515]],

       [[404, 517]],

       [[404, 520]]], dtype=int32)]"
139,2400.0000000000005,1.0,0.0,"[array([[[294, 439]],

       [[294, 444]],

       [[295, 448]],

       [[295, 453]],

       [[295, 457]]], dtype=int32)]"
140,2400.0000000000005,2.0,0.0,"[array([[[246, 489]],

       [[246, 494]],

       [[246, 498]],

       [[246, 503]],

       [[246, 507]]], dtype=int32)]"
141,2400.0000000000005,3.0,0.0,"[array([[[404, 459]],

       [[404, 463]],

       [[404, 467]],

       [[404, 472]],

       [[404, 476]]], dtype=int32)]"
142,2400.0000000000005,4.0,0.0,"[array([[[248, 549]],

       [[247, 554]],

       [[247, 558]],

       [[247, 562]],

       [[247, 567]]], dtype=int32)]"
143,2400.0000000000005,5.0,0.0,"[array([[[406, 514]],

       [[405, 517]],

       [[405, 521]],

       [[405, 524]],

       [[404, 527]]], dtype=int32)]"
144,2500.0,1.0,0.0,"[array([[[294, 441]],

       [[294, 446]],

       [[294, 450]],

       [[294, 455]],

       [[294, 459]]], dtype=int32)]"
145,2500.0,2.0,0.0,"[array([[[246, 491]],

       [[246, 495]],

       [[246, 500]],

       [[246, 504]],

       [[246, 509]]], dtype=int32)]"
146,2500.0,3.0,0.0,"[array([[[404, 460]],

       [[404, 465]],

       [[404, 469]],

       [[404, 473]],

       [[404, 478]]], dtype=int32)]"
147,2500.0,4.0,0.0,"[array([[[247, 551]],

       [[247, 555]],

       [[247, 560]],

       [[247, 564]],

       [[247, 569]]], dtype=int32)]"
148,2600.0,1.0,0.0,"[array([[[294, 442]],

       [[294, 446]],

       [[294, 451]],

       [[294, 455]],

       [[294, 459]]], dtype=int32)]"
149,2600.0,2.0,0.0,"[array([[[246, 492]],

       [[246, 496]],

       [[246, 500]],

       [[246, 504]],

       [[246, 508]]], dtype=int32)]"
150,2600.0,3.0,0.0,"[array([[[404, 461]],

       [[404, 466]],

       [[404, 470]],

       [[404, 474]],

       [[404, 478]]], dtype=int32)]"
151,2600.0,4.0,0.0,"[array([[[247, 552]],

       [[247, 556]],

       [[247, 560]],

       [[247, 564]],

       [[247, 568]]], dtype=int32)]"
152,2700.0,1.0,0.0,"[array([[[294, 444]],

       [[294, 448]],

       [[294, 452]],

       [[293, 456]],

       [[293, 460]]], dtype=int32)]"
153,2700.0,2.0,0.0,"[array([[[246, 494]],

       [[246, 498]],

       [[245, 502]],

       [[245, 506]],

       [[245, 510]]], dtype=int32)]"
154,2700.0,3.0,0.0,"[array([[[404, 463]],

       [[404, 467]],

       [[404, 471]],

       [[404, 475]],

       [[404, 479]]], dtype=int32)]"
155,2700.0,4.0,0.0,"[array([[[247, 554]],

       [[247, 558]],

       [[247, 562]],

       [[247, 566]],

       [[247, 570]]], dtype=int32)]"
156,2800.0000000000005,1.0,0.0,"[array([[[294, 445]],

       [[294, 449]],

       [[294, 454]],

       [[293, 458]],

       [[293, 462]]], dtype=int32)]"
157,2800.0000000000005,2.0,0.0,"[array([[[246, 495]],

       [[245, 499]],

       [[245, 503]],

       [[245, 507]],

       [[245, 511]]], dtype=int32)]"
158,2800.0000000000005,3.0,0.0,"[array([[[404, 465]],

       [[404, 469]],

       [[404, 473]],

       [[404, 477]],

       [[404, 482]]], dtype=int32)]"
159,2800.0000000000005,4.0,0.0,"[array([[[248, 555]],

       [[248, 560]],

       [[248, 564]],

       [[248, 568]],

       [[248, 573]]], dtype=int32)]"
160,2900.0000000000005,1.0,0.0,"[array([[[294, 448]],

       [[294, 452]],

       [[293, 456]],

       [[293, 461]],

       [[293, 465]]], dtype=int32)]"
161,2900.0000000000005,2.0,0.0,"[array([[[245, 497]],

       [[245, 501]],

       [[245, 505]],

       [[244, 509]],

       [[244, 513]]], dtype=int32)]"
162,2900.0000000000005,3.0,0.0,"[array([[[404, 467]],

       [[405, 472]],

       [[405, 476]],

       [[405, 481]],

       [[405, 485]]], dtype=int32)]"
163,2900.0000000000005,4.0,0.0,"[array([[[247, 558]],

       [[247, 563]],

       [[247, 567]],

       [[247, 572]],

       [[247, 577]]], dtype=int32)]"
164,3000.0,1.0,0.0,"[array([[[294, 449]],

       [[294, 453]],

       [[294, 457]],

       [[294, 462]],

       [[294, 466]]], dtype=int32)]"
165,3000.0,2.0,0.0,"[array([[[245, 498]],

       [[245, 503]],

       [[245, 507]],

       [[244, 511]],

       [[244, 515]]], dtype=int32)]"
166,3000.0,3.0,0.0,"[array([[[405, 468]],

       [[405, 472]],

       [[405, 476]],

       [[405, 480]],

       [[405, 484]]], dtype=int32)]"
167,3000.0,4.0,0.0,"[array([[[247, 559]],

       [[247, 564]],

       [[247, 568]],

       [[247, 573]],

       [[247, 577]]], dtype=int32)]"
168,3100.0,1.0,0.0,"[array([[[294, 450]],

       [[294, 455]],

       [[294, 459]],

       [[294, 463]],

       [[295, 467]]], dtype=int32)]"
169,3100.0,2.0,0.0,"[array([[[245, 501]],

       [[245, 505]],

       [[244, 509]],

       [[244, 514]],

       [[244, 518]]], dtype=int32)]"
170,3100.0,3.0,0.0,"[array([[[405, 470]],

       [[405, 474]],

       [[405, 478]],

       [[405, 483]],

       [[405, 487]]], dtype=int32)]"
