,duration,id,cls,coords
40,1300.0,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 378]],

       [[197, 378]],

       [[197, 378]]], dtype=int32)]"
41,1300.0,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
42,1400.0000000000002,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]]], dtype=int32)]"
43,1400.0000000000002,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 378]],

       [[197, 378]]], dtype=int32)]"
44,1400.0000000000002,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
45,1500.0,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]]], dtype=int32)]"
46,1500.0,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 378]]], dtype=int32)]"
47,1500.0,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
48,1600.0,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]]], dtype=int32)]"
49,1600.0,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]]], dtype=int32)]"
50,1600.0,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
51,1700.0000000000002,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]]], dtype=int32)]"
52,1700.0000000000002,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]]], dtype=int32)]"
53,1700.0000000000002,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
54,1800.0,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]]], dtype=int32)]"
55,1800.0,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]]], dtype=int32)]"
56,1800.0,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
57,1900.0000000000002,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]]], dtype=int32)]"
58,1900.0000000000002,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]]], dtype=int32)]"
59,1900.0000000000002,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
60,2000.0,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 352]]], dtype=int32)]"
61,2000.0,2.0,0.0,"[array([[[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]],

       [[197, 377]]], dtype=int32)]"
62,2000.0,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
63,2100.0,1.0,0.0,"[array([[[362, 352]],

       [[362, 352]],

       [[362, 352]],

       [[362, 353]],

       [[362, 353]]], dtype=int32)]"
